"","doi","icpsr_doi","title"
"2402","10.1257/pol.2.1.131","10.3886/E114726V1","Playing with Fire: Cigarettes, Taxes, and Competition from the Internet"
"2403","10.1257/pol.2.1.155","10.3886/E114727V1","The Optimal Taxation of Height: A Case Study of Utilitarian Income Redistribution"
"2404","10.1257/pol.2.1.177","10.3886/E114728V1","Is the EITC as Good as an NIT? Conditional Cash Transfers and Tax Incidence"
"2405","10.1257/pol.2.1.1","10.3886/E114729V1","Pitfalls of Participatory Programs: Evidence from a Randomized Evaluation in Education in India"
"2406","10.1257/pol.2.1.51","10.3886/E114730V1","Input Constraints and the Efficiency of Entry: Lessons from Cardiac Surgery"
"2407","10.1257/pol.2.2.142","10.3886/E114731V1","The First of the Month Effect: Consumer Behavior and Store Responses"
"2408","10.1257/pol.2.2.163","10.3886/E114732V1","Child Benefit Support and Method of Payment: Evidence from a Randomized Experiment in Belgium"
"2409","10.1257/pol.2.2.185","10.3886/E114733V1","Estimating the Effect of Student Aid on College Enrollment: Evidence from a Government Grant Policy Reform"
"2410","10.1257/pol.2.2.1","10.3886/E114734V1","Public Provision of Private Goods and Nondistortionary Marginal Tax Rates"
"2411","10.1257/pol.2.2.28","10.3886/E114735V1","A Greater Price for a Greater Good? Evidence That Consumers Pay More for Charity-Linked Products"
"2412","10.1257/pol.2.2.61","10.3886/E114736V1","The Micro-geography of Tax Avoidance: Evidence from Littered Cigarette Packs in Chicago"
"2413","10.1257/pol.2.2.85","10.3886/E114737V1","Optimal Taxation and Social Insurance with Endogenous Private Insurance"
"2414","10.1257/pol.2.3.111","10.3886/E114738V1","Trade Restrictiveness and Deadweight Losses from US Tariffs"
"2415","10.1257/pol.2.3.134","10.3886/E114739V1","The Price of Gasoline and New Vehicle Fuel Economy: Evidence from Monthly Sales Data"
"2416","10.1257/pol.2.3.154","10.3886/E114740V1","Dynamic Commitment and the Soft Budget Constraint: An Empirical Test"
"2417","10.1257/pol.2.3.180","10.3886/E114741V1","Do Taxpayers Bunch at Kink Points?"
"2418","10.1257/pol.2.3.32","10.3886/E114742V1","The Effect of Fast Food Restaurants on Obesity and Weight Gain"
"2419","10.1257/pol.2.3.64","10.3886/E114743V1","The General Equilibrium Incidence of Environmental Mandates"
"2420","10.1257/pol.2.3.90","10.3886/E114744V1","Is Lottery Gambling Addictive?"
"2421","10.1257/pol.2.4.119","10.3886/E114745V1","Short-Run Impacts of Accountability on School Quality"
"2422","10.1257/pol.2.4.173","10.3886/E114746V1","Domestic Institutions and the Bypass Effect of Financial Globalization"
"2423","10.1257/pol.2.4.1","10.3886/E114747V1","The Effects of Pharmaceutical Marketing and Promotion on Adverse Drug Events and Regulation"
"2424","10.1257/pol.2.4.26","10.3886/E114748V1","Detecting Illegal Arms Trade"
"2425","10.1257/pol.2.4.58","10.3886/E114749V1","International Trade in Used Vehicles: The Environmental Consequences of NAFTA"
"2426","10.1257/pol.2.4.83","10.3886/E114750V1","Sharing Demographic Risk--Who Is Afraid of the Baby Bust?"
"2427","10.1257/pol.3.1.129","10.3886/E114751V1","How Effective Are Public Policies to Increase Health Insurance Coverage among Young Adults?"
"2428","10.1257/pol.3.1.157","10.3886/E114752V1","Culture, Context, and the Taste for Redistribution"
"2429","10.1257/pol.3.1.1","10.3886/E114753V1","The Cabals of a Few or the Confusion of a Multitude: The Institutional Trade-Off between Representation and Governance"
"2430","10.1257/pol.3.1.25","10.3886/E114754V1","The Effect of Classmate Characteristics on Post-secondary Outcomes: Evidence from the Add Health"
"2431","10.1257/pol.3.1.91","10.3886/E114755V1","Calorie Posting in Chain Restaurants"
"2432","10.1257/pol.3.2.130","10.3886/E114756V1","The End of Court-Ordered Desegregation"
"2433","10.1257/pol.3.2.169","10.3886/E114757V1","Immigration and the Neighborhood"
"2434","10.1257/pol.3.2.189","10.3886/E114758V1","The Surprising Incidence of Tax Credits for the Toyota Prius"
"2435","10.1257/pol.3.2.41","10.3886/E114759V1","Manipulation of Social Program Eligibility"
"2436","10.1257/pol.3.2.66","10.3886/E114760V1","Identifying the Aggregate Productivity Effects of Entry and Size Restrictions: An Empirical Analysis of License Reform in India"
"2437","10.1257/pol.3.2.97","10.3886/E114761V1","No Child Left Behind: Subsidized Child Care and Children's Long-Run Outcomes"
"2438","10.1257/pol.3.3.113","10.3886/E114762V1","The Trade Effects of Endogenous Preferential Trade Agreements"
"2439","10.1257/pol.3.3.144","10.3886/E114763V1","Electoral Rules and Politicians' Behavior: A Micro Test"
"2440","10.1257/pol.3.3.175","10.3886/E114764V1","Do Child Tax Benefits Affect the Well-Being of Children? Evidence from Canadian Child Benefit Expansions"
"2441","10.1257/pol.3.3.1","10.3886/E114765V1","After Midnight: A Regression Discontinuity Design in Length of Postpartum Hospital Stays"
"2442","10.1257/pol.3.3.206","10.3886/E114766V1","Implementing Anti-discrimination Policies in Statistical Profiling Models"
"2443","10.1257/pol.3.3.35","10.3886/E114767V1","Public-Place Smoking Laws and Exposure to Environmental Tobacco Smoke (ETS)"
"2444","10.1257/pol.3.3.62","10.3886/E114768V1","A's from Zzzz's? The Causal Effect of School Start Time on the Academic Achievement of Adolescents"
"2445","10.1257/pol.3.3.82","10.3886/E114769V1","Government Form and Public Spending: Theory and Evidence from US Municipalities"
"2446","10.1257/pol.3.4.148","10.3886/E114770V1","Why Do Skilled Immigrants Struggle in the Labor Market? A Field Experiment with Thirteen Thousand Resumes"
"2447","10.1257/pol.3.4.25","10.3886/E114771V1","The Effect of an Employer Health Insurance Mandate on Health Insurance Coverage and the Demand for Labor: Evidence from Hawaii"
"2448","10.1257/pol.3.4.77","10.3886/E114772V1","Medicare Part D and the Financial Protection of the Elderly"
"2449","10.1257/pol.4.1.127","10.3886/E114773V1","Do Strikes Kill? Evidence from New York State"
"2450","10.1257/pol.4.1.186","10.3886/E114774V1","Will There Be Blood? Incentives and Displacement Effects in Pro-social Behavior"
"2451","10.1257/pol.4.1.1","10.3886/E114775V1","The Effect of Health Insurance Coverage on the Use of Medical Services"
"2452","10.1257/pol.4.1.224","10.3886/E114776V1","Income Taxes, Compensating Differentials, and Occupational Choice: How Taxes Distort the Wage-Amenity Decision"
"2453","10.1257/pol.4.1.28","10.3886/E114777V1","Regulation, Ownership, and Costs: A Historical Perspective from Indian Railways"
"2454","10.1257/pol.4.1.58","10.3886/E114778V1","Green Infrastructure: The Effects of Urban Rail Transit on Air Quality"
"2455","10.1257/pol.4.1.98","10.3886/E114779V1","Sacred Cars? Cost-Effective Regulation of Stationary and Nonstationary Pollution Sources"
"2456","10.1257/pol.4.2.115","10.3886/E114780V1","Quantitative Effects of Fiscal Foresight"
"2457","10.1257/pol.4.2.145","10.3886/E114781V1","Empirical Evidence on the Aggregate Effects of Anticipated and Unanticipated US Tax Policy Shocks"
"2458","10.1257/pol.4.2.182","10.3886/E114782V1","Fiscal Imbalances and Borrowing Costs: Evidence from State Investment Losses"
"2459","10.1257/pol.4.2.1","10.3886/E114783V1","Measuring the Output Responses to Fiscal Policy"
"2460","10.1257/pol.4.2.28","10.3886/E114784V1","A Model-Based Evaluation of the Debate on the Size of the Tax Multiplier"
"2461","10.1257/pol.4.2.46","10.3886/E114785V1","Fiscal Policy Multipliers on Subnational Government Spending"
"2462","10.1257/pol.4.2.69","10.3886/E114786V1","Measuring Tax Multipliers: The Narrative Method in Fiscal VARs"
"2463","10.1257/pol.4.2.95","10.3886/E114787V1","Global Savings and Global Investment: The Transmission of Identified Fiscal Shocks"
"2464","10.1257/pol.4.3.118","10.3886/E114788V1","Does State Fiscal Relief during Recessions Increase Employment? Evidence from the American Recovery and Reinvestment Act"
"2465","10.1257/pol.4.3.146","10.3886/E114789V1","Fast-Track Authority and International Trade Negotiations"
"2466","10.1257/pol.4.3.190","10.3886/E114790V1","The Doctor Might See You Now: The Supply Side Effects of Public Health Insurance Expansions"
"2467","10.1257/pol.4.3.1","10.3886/E114791V1","Distributive Politics and Electoral Incentives: Evidence from Seven US State Legislatures"
"2468","10.1257/pol.4.3.216","10.3886/E114792V1","Check in the Mail or More in the Paycheck: Does the Effectiveness of Fiscal Stimulus Depend on How It Is Delivered?"
"2469","10.1257/pol.4.3.251","10.3886/E114793V1","Fiscal Spending Jobs Multipliers: Evidence from the 2009 American Recovery and Reinvestment Act"
"2470","10.1257/pol.4.3.30","10.3886/E114794V1","Surviving the Global Financial Crisis: Foreign Ownership and Establishment Performance"
"2471","10.1257/pol.4.3.56","10.3886/E114795V1","The Redistributional Impact of Nonlinear Electricity Pricing"
"2472","10.1257/pol.4.3.91","10.3886/E114796V1","Cracks in the Melting Pot: Immigration, School Choice, and Segregation"
"2473","10.1257/pol.4.4.100","10.3886/E114797V1","Poverty Alleviation and Child Labor"
"2474","10.1257/pol.4.4.146","10.3886/E114798V1","Discrimination in Grading"
"2475","10.1257/pol.4.4.169","10.3886/E114799V1","The Heterogeneous Geographic and Socioeconomic Incidence of Cigarette Taxes: Evidence from Nielsen Homescan Data"
"2476","10.1257/pol.4.4.199","10.3886/E114800V1","Spatial Competition and Cross-Border Shopping: Evidence from State Lotteries"
"2477","10.1257/pol.4.4.1","10.3886/E114801V1","Late Budgets"
"2478","10.1257/pol.4.4.230","10.3886/E114802V1","The Impact of Year-Round Schooling on Academic Achievement: Evidence from Mandatory School Calendar Conversions"
"2479","10.1257/pol.4.4.253","10.3886/E114803V1","Clunkers or Junkers? Adverse Selection in a Vehicle Retirement Program"
"2480","10.1257/pol.4.4.41","10.3886/E114804V1","Framing Social Security Reform: Behavioral Responses to Changes in the Full Retirement Age"
"2481","10.1257/pol.4.4.68","10.3886/E114805V1","Happiness on Tap: Piped Water Adoption in Urban Morocco"
"2482","10.1257/pol.5.1.146","10.3886/E114806V1","The Demand for Food of Poor Urban Mexican Households: Understanding Policy Impacts Using Structural Models"
"2483","10.1257/pol.5.1.179","10.3886/E114807V1","Public Transfers and Domestic Violence: The Roles of Private Information and Spousal Control"
"2484","10.1257/pol.5.1.1","10.3886/E114808V1","The Iceberg Theory of Campaign Contributions: Political Threats and Interest Group Behavior"
"2485","10.1257/pol.5.1.206","10.3886/E114809V1","Targeting with Agents"
"2486","10.1257/pol.5.1.239","10.3886/E114810V1","The Price Effects of a Large Merger of Manufacturers: A Case Study of Maytag-Whirlpool"
"2487","10.1257/pol.5.1.262","10.3886/E114811V1","Unemployment in an Interdependent World"
"2488","10.1257/pol.5.1.302","10.3886/E114812V1","Smoke Gets in Your Eyes: Cigarette Tax Salience and Regressivity"
"2489","10.1257/pol.5.1.32","10.3886/E114813V1","Let Them Have Choice: Gains from Shifting Away from Employer-Sponsored Health Insurance and toward an Individual Exchange"
"2490","10.1257/pol.5.1.59","10.3886/E114814V1","Effects of Terms of Trade Gains and Tariff Changes on the Measurement of US Productivity Growth"
"2491","10.1257/pol.5.1.94","10.3886/E114815V1","Political Price Cycles in Regulated Industries: Theory and Evidence"
"2492","10.1257/pol.5.2.111","10.3886/E114816V1","How Do Mortgage Subsidies Affect Home Ownership? Evidence from the Mid-Century GI Bills"
"2493","10.1257/pol.5.2.148","10.3886/E114817V1","Evaluating US Fuel Economy Standards in a Model with Producer and Household Heterogeneity"
"2494","10.1257/pol.5.2.188","10.3886/E114818V1","The EITC, Tax Refunds, and Unemployment Spells"
"2495","10.1257/pol.5.2.1","10.3886/E114819V1","Natural Resources and Local Communities: Evidence from a Peruvian Gold Mine"
"2496","10.1257/pol.5.2.222","10.3886/E114820V1","Social Capital and Political Accountability"
"2497","10.1257/pol.5.2.251","10.3886/E114821V1","Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure"
"2498","10.1257/pol.5.2.26","10.3886/E114822V1","Improving College Performance and Retention the Easy Way: Unpacking the ACT Exam"
"2499","10.1257/pol.5.2.313","10.3886/E114823V1","The Contagion Effect of Neighboring Foreclosures"
"2500","10.1257/pol.5.2.53","10.3886/E114824V1","Does Less Income Mean Less Representation?"
"2501","10.1257/pol.5.2.77","10.3886/E114825V1","Multi-Product Firms and Exchange Rate Fluctuations"
"2502","10.1257/pol.5.3.126","10.3886/E114826V1","Local Responses to Federal Grants: Evidence from the Introduction of Title I in the South"
"2503","10.1257/pol.5.3.160","10.3886/E114827V1","The Effect of a Universal Child Benefit on Conceptions, Abortions, and Early Maternal Labor Supply"
"2504","10.1257/pol.5.3.189","10.3886/E114828V1","Persistent Antimarket Culture: A Legacy of the Pale of Settlement after the Holocaust"
"2505","10.1257/pol.5.3.1","10.3886/E114829V1","What Does Health Reform Mean for the Health Care Industry? Evidence from the Massachusetts Special Senate Election"
"2506","10.1257/pol.5.3.227","10.3886/E114830V1","Substitution and Stigma: Evidence on Religious Markets from the Catholic Sex Abuse Scandal"
"2507","10.1257/pol.5.3.254","10.3886/E114831V1","Incentive Schemes for Local Government: Theory and Evidence from Comprehensive Performance Assessment in England"
"2508","10.1257/pol.5.3.287","10.3886/E114832V1","The Sky Is Not Flat: How Discriminatory Is the Access to International Air Services?"
"2509","10.1257/pol.5.3.30","10.3886/E114833V1","The Welfare Effects of Misperceived Product Costs: Data and Calibrations from the Automobile Market"
"2510","10.1257/pol.5.3.320","10.3886/E114834V1","Corrigendum: Measuring the Output Responses to Fiscal Policy"
"2511","10.1257/pol.5.3.67","10.3886/E114835V1","Beyond Work Ethic: Religion, Individual, and Political Preferences"
"2512","10.1257/pol.5.3.92","10.3886/E114836V1","Driving under the (Cellular) Influence"
"2513","10.1257/pol.5.4.107","10.3886/E114837V1","Measuring the Environmental Benefits of Wind-Generated Electricity"
"2514","10.1257/pol.5.4.134","10.3886/E114838V1","Death by Market Power: Reform, Competition, and Patient Outcomes in the National Health Service"
"2515","10.1257/pol.5.4.167","10.3886/E114839V1","Superstar Cities"
"2516","10.1257/pol.5.4.1","10.3886/E114840V1","Effects of Federal Policy to Insure Young Adults: Evidence from the 2010 Affordable Care Act's Dependent-Coverage Mandate"
"2517","10.1257/pol.5.4.200","10.3886/E114841V1","State Gun Policy and Cross-State Externalities: Evidence from Crime Gun Tracing"
"2518","10.1257/pol.5.4.230","10.3886/E114842V1","Corruption Dynamics: The Golden Goose Effect"
